# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709837436497176 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 26 26 22 0 0 0 187313 17259374 0 17246351 1789180 225722 4381397718 250751 14969737347 10726650060 0 3470136 62220596 3.590800 405 405 3317760 2449827 3 222 0.512820 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709837442197869 4 0 1 3 4 4 0 0 0 0 0 0 0 3 3 0 26 26 23 0 0 0 187313 17259374 0 22946900 1857722 225722 4381397718 250751 14969737347 14969737347 0 3470136 72303427 4.141950 405 405 3317760 2449827 3 212 0.512820 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709837449200001 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 28 28 24 0 0 0 188260 23233867 0 23220602 1926167 225906 4388049114 257958 14971839094 14971839094 0 3737070 72474628 3.103097 460 460 3768320 2759140 703 219 0.510661 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709838055594906 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 28 28 24 0 0 0 188336 23235353 0 23220602 1928604 261436 4994292208 292446 16456382683 14971839094 0 3737070 72474628 3.102890 452 452 3702784 2690097 4 131 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709838064648084 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 29 29 25 0 0 0 188972 27004026 0 26989168 2005372 261572 4999572552 295594 16456382683 16456382683 0 3870537 82350010 3.023805 452 452 3702784 2690097 4 119 0.511601 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709838507558580 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 29 29 25 0 0 0 189042 27005101 0 26989168 2007265 288409 5442400600 318794 18560540448 16456382683 0 3870537 82350010 3.023678 442 442 3620864 2614554 361 212 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709838513811722 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 31 31 27 0 0 0 189994 27163929 0 27147838 2063684 288534 5448458835 319774 18566413242 18563197753 0 4137471 92653017 3.374529 496 496 4063232 2911139 10568 745 0.510427 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709838518925138 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 32 32 28 0 0 0 190561 27214267 0 27198101 2069903 288634 5453520634 320119 18566413242 18566413242 0 4270938 93019756 3.385668 493 493 4038656 2872511 14 675 0.510548 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839211407419 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 32 32 28 0 0 0 190661 27216137 0 27198101 2072986 328804 6145848740 359062 20332555356 18566413242 0 4270938 93019756 3.385424 492 492 4030464 2847204 35 385 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839217924497 4 0 1 3 4 4 0 0 0 0 0 0 0 3 3 0 32 32 29 0 0 0 190661 27216137 0 33714982 2141578 328804 6145848740 359062 20332555356 20332555356 0 4270938 102902313 3.729307 492 492 4030464 2847204 35 368 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839223959448 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 34 34 30 0 0 0 191520 34009092 0 33990827 2210373 332592 6151464789 360053 20337616947 20335509647 0 4537872 103049104 3.000032 456 456 3735552 2624611 258 331 0.510725 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839230505634 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 36 36 32 0 0 0 192632 34555733 0 34537312 2347598 332733 6157324884 360873 20342922208 20339534638 0 4804806 103341045 2.968080 444 444 3637248 2530457 4 286 0.509579 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839767571083 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 37 37 33 0 0 0 193320 34830851 0 34810869 2418430 361349 6693972459 391926 22753888913 20342922208 0 4938273 103527408 2.953416 432 432 3538944 2440617 6 169 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839776920121 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 39 39 35 0 0 0 194430 35900024 0 35879867 2588415 361515 6702080138 393075 22760882368 22756987646 0 5205207 113668222 3.140830 469 469 3842048 2672087 1685 231 0.510740 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839784987074 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 41 41 37 0 0 0 195546 36498037 0 36477521 2757234 361688 6709380032 393858 22767125787 22763306112 0 5472141 113928439 3.103247 452 452 3702784 2614871 5 200 0.510053 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839793303019 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 43 43 39 0 0 0 196585 37172487 0 37151769 2922896 361809 6716851974 394666 22773529318 22768991543 0 5739075 114338957 3.064442 436 436 3571712 2556521 4 174 0.509678 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709839799641105 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 45 45 41 0 0 0 197610 37772327 0 37751463 3089778 361950 6722421229 395427 22778036783 22775935053 0 6006009 114667833 3.030912 421 421 3448832 2498299 5 151 0.509042 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709840109224980 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 46 46 42 0 0 0 198209 38073746 0 38051908 3176105 378505 7031582610 413339 23086662414 22778036783 0 6139476 114848456 3.014821 407 407 3334144 2441225 3 109 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
